"While booking tele-consultation appointments via Google Meet, this Google Calendar will be used. You can also configure separate Google Calender for each Practitioner if required","While booking tele-consultation appointments via Google Meet, this Google Calendar will be used. You can also configure separate Google Calender for each Practitioner if required",
Widow,Widow,
Will be serially suffixed to maintain uniquness. Example: 'Ward' will be named as 'Ward-####',Will be serially suffixed to maintain uniquness. Example: 'Ward' will be named as 'Ward-####',
Will be set as the default Code System selected in the Codification Table,Will be set as the default Code System selected in the Codification Table,
Worksheet & Legend,Worksheet & Legend,
Worksheet Instructions,Worksheet Instructions,
Worksheet Print,Worksheet Print,
Year(s),Year(s),
Yearly,年次,
Years,年,
Years(s),Years(s),
Yes,はい,
Yesterday,昨日,
You are not linked to any patient. Please contact the administration.,You are not linked to any patient. Please contact the administration.,
"You can also set the Medical Department for the template. After saving the document, an Item will automatically be created for billing this Clinical Procedure. You can then use this template while creating Clinical Procedures for Patients. Templates save you from filling up redundant data every single time. You can also create templates for other operations like Lab Tests, Therapy Sessions, etc.","You can also set the Medical Department for the template. After saving the document, an Item will automatically be created for billing this Clinical Procedure. You can then use this template while creating Clinical Procedures for Patients. Templates save you from filling up redundant data every single time. You can also create templates for other operations like Lab Tests, Therapy Sessions, etc.",
"You can configure default Items for billing consultation charges, procedure consumption items and inpatient visits","You can configure default Items for billing consultation charges, procedure consumption items and inpatient visits",
"You can create a service item for Inpatient Visit Charge and set it here. Similarly, you can set up other Healthcare Service Items for billing in this section. Click","You can create a service item for Inpatient Visit Charge and set it here. Similarly, you can set up other Healthcare Service Items for billing in this section. Click",
You can only cancel Insurance Coverage with Status {},You can only cancel Insurance Coverage with Status {},
You cannot Cancel Service Request in {} status,You cannot Cancel Service Request in {} status,
You cannot add '{0}' because it already contains {1} levels of nested components. The maximum allowed depth is {2}.,You cannot add '{0}' because it already contains {1} levels of nested components. The maximum allowed depth is {2}.,
You cannot provide more than 2 options for Boolean result,You cannot provide more than 2 options for Boolean result,
You need to be logged in to access this page,You need to be logged in to access this page,
ZIP Code,ZIP Code,
last Name,last名,
lft,lft,
on {0},on {0},
pCLUCUMOCD,pCLUCUMOCD,
rgt,rgt,
slots available for booking,slots available for booking,
to know more,to know more,
validate_nursing_checklists,validate_nursing_checklists,
{0},{0},
{0} - {1},{0} - {1},
{0} Fields,{0} Fields,
{0} Service Units created,{0} Service Units created,
{0} as on {1},{0} as on {1},
{0} at {1},{0} at {1},
{0} does not have a Healthcare Practitioner Schedule / Availability. Add it in Healthcare Practitioner master / Practitioner Availability,{0} does not have a Healthcare Practitioner Schedule / Availability. Add it in Healthcare Practitioner master / Practitioner Availability,
{0} for {1},{0} for {1},
{0} has fee validity till {1},{0} has fee validity till {1},
{0} is on Leave on {1},{0} is on Leave on {1},
{0} is on a Half day Leave on {1},{0} is on a Half day Leave on {1},
{0} medication order completed,{0} medication order completed,
{0} medication orders completed,{0} medication orders completed,
{0} on {1},{0} on {1},
{0} out of {1},{0} out of {1},
{0} session completed,{0} session completed,
{0} sessions completed,{0} sessions completed,
{0} with {1},{0} with {1},
